bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	id	name2	cdsStartStat	cdsEndStat	exonFrames
210	NM_001100164	chr6	+	143677964	143831185	144040993	144186519	13	144040794,144074845,144111814,144116583,144123230,144128090,144135087,144136888,144140157,144146048,144151602,144169886,144186503,	144041039,144075013,144111895,144116742,144123470,144128628,144135287,144137045,144140213,144146110,144151740,144169963,144194015,	0	PHACTR2	cmpl	cmpl	0,1,1,1,1,1,2,1,2,1,0,0,2,
210	NM_001100166	chr6	+	143608179	143831185	143971139	144186519	12	143971009,144074845,144111814,144116583,144128090,144135087,144136888,144140157,144146048,144151602,144169886,144186503,	143971152,144075013,144111895,144116742,144128628,144135287,144137045,144140213,144146110,144151740,144169963,144194015,	0	PHACTR2	cmpl	cmpl	0,1,1,1,1,2,1,2,1,0,0,2,
210	NM_001100165	chr6	+	143677964	143831185	144040993	144186519	12	144040794,144074845,144111814,144116583,144128090,144135087,144136888,144140157,144146048,144151602,144169886,144186503,	144041039,144075013,144111895,144116742,144128628,144135287,144137045,144140213,144146110,144151740,144169963,144194015,	0	PHACTR2	cmpl	cmpl	0,1,1,1,1,2,1,2,1,0,0,2,
1685	NM_032860	chr6	+	143843370	143863806	144206307	144226357	11	144206200,144207315,144208880,144212960,144220132,144220581,144223255,144224933,144225673,144225915,144226246,	144206310,144207447,144209054,144213048,144220274,144220837,144223383,144225073,144225726,144226116,144226636,	0	LTV1	cmpl	cmpl	0,0,0,0,1,2,0,2,1,0,0,
1685	NM_001013623	chr6	+	143864435	143938346	144227369	144300549	8	144227265,144247133,144248861,144249512,144261381,144265873,144300478,144300971,	144227397,144247195,144248981,144249651,144261521,144265982,144300563,144301176,	0	FAM164B	cmpl	cmpl	0,1,0,0,1,0,1,-1,
210	NM_001080954	chr6	-	143940299	144008404	144304253	144310966	7	144303129,144310814,144323298,144327616,144331736,144347964,144370919,	144305493,144311290,144323372,144327648,144331808,144348004,144371234,	0	PLAGL1	cmpl	cmpl	2,0,-1,-1,-1,-1,-1,
210	NM_006718	chr6	-	143940299	144008404	144304253	144310966	7	144303129,144310814,144323298,144327616,144328987,144331736,144370919,	144305493,144311290,144323372,144327648,144329060,144331808,144371234,	0	PLAGL1	cmpl	cmpl	2,0,-1,-1,-1,-1,-1,
210	NM_001080953	chr6	-	143940299	144008404	144304253	144310966	7	144303129,144310814,144323298,144327616,144328987,144331736,144370919,	144305493,144311290,144323372,144327648,144329028,144331808,144371234,	0	PLAGL1	cmpl	cmpl	2,0,-1,-1,-1,-1,-1,
210	NM_001080952	chr6	-	143940299	144008404	144304253	144310966	7	144303129,144310814,144323298,144327616,144328987,144331736,144370919,	144305493,144311290,144323386,144327648,144329060,144331808,144371234,	0	PLAGL1	cmpl	cmpl	2,0,-1,-1,-1,-1,-1,
210	NM_002656	chr6	-	143940299	144008404	144304253	144305489	6	144303129,144323298,144327616,144328987,144331736,144370919,	144305493,144323386,144327648,144329060,144331808,144371234,	0	PLAGL1	cmpl	cmpl	0,-1,-1,-1,-1,-1,
210	NM_001080956	chr6	-	143940299	144008404	144304253	144305489	6	144303129,144323298,144327616,144328987,144331736,144370919,	144305493,144323372,144327648,144329042,144331808,144371234,	0	PLAGL1	cmpl	cmpl	0,-1,-1,-1,-1,-1,
1686	NR_002768	chr6	-	144002897	144008730	144371560	144371560	2	144365727,144367166,	144366326,144371560,	0	HYMAI	unk	unk	-1,-1,
210	NM_001080951	chr6	-	143940299	144064598	144304253	144310966	8	144303129,144310814,144323298,144327616,144328987,144331736,144347964,144427280,	144305493,144311290,144323372,144327648,144329060,144331808,144348004,144427428,	0	PLAGL1	cmpl	cmpl	2,0,-1,-1,-1,-1,-1,-1,
210	NM_001080955	chr6	-	143940299	144064598	144304253	144305489	6	144303129,144323298,144327616,144328987,144331736,144427297,	144305493,144323386,144327648,144329028,144331808,144427428,	0	PLAGL1	cmpl	cmpl	0,-1,-1,-1,-1,-1,
1687	NM_031287	chr6	-	144094880	144095617	144458066	144458327	1	144457710,	144458447,	0	SF3B5	cmpl	cmpl	0,
1687	NM_003764	chr6	+	144150516	144191939	144549457	144550321	2	144513346,144549452,	144513533,144554769,	0	STX11	cmpl	cmpl	-1,0,
26	NM_007124	chr6	+	144291736	144853034	144654657	145213826	74	144654565,144765951,144784706,144786377,144786814,144789115,144791606,144792409,144798763,144800393,144801573,144803180,144807109,144810039,144810430,144811428,144814198,144816610,144821598,144822002,144824025,144825482,144836548,144837432,144842640,144845037,144848213,144850376,144851501,144852899,144853757,144856129,144862085,144873772,144876737,144877478,144879057,144879639,144884808,144885844,144893880,144895913,144900410,144902122,144905623,144911468,144913793,144917516,144919985,144939927,145041234,145062915,145093185,145111074,145114634,145117548,145120757,145134735,145137118,145144750,145152022,145156662,145160652,145165864,145183710,145190176,145190439,145191618,145198608,145199129,145202001,145203568,145209633,145213817,	144654736,144766013,144784799,144786455,144786907,144789288,144791722,144792570,144798967,144800575,144801724,144803300,144807211,144810147,144810610,144811598,144814322,144816698,144821840,144822183,144824171,144825695,144836662,144837588,144842811,144845217,144848348,144850526,144851663,144853028,144853931,144856285,144862256,144873952,144876866,144877649,144879216,144879777,144885000,144886017,144894031,144896089,144900546,144902272,144905699,144911683,144913911,144917722,144920140,144940117,145041407,145063072,145093315,145111343,145114781,145117627,145120818,145134797,145137193,145144952,145152108,145156820,145160819,145165976,145183847,145190215,145190505,145191684,145198767,145199370,145202113,145203661,145209656,145215863,	0	UTRN	cmpl	cmpl	0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,2,0,2,0,1,0,0,1,2,1,1,2,1,0,2,0,2,2,2,2,2,0,1,1,0,
212	NM_001018041	chr6	-	145625303	145735855	145988523	146098327	5	145988132,145990316,145998073,146048950,146098026,	145988553,145990522,145998315,146049125,146098684,	0	EPM2A	cmpl	cmpl	0,1,2,1,0,
212	NM_005670	chr6	-	145625303	145735855	145990244	146098327	4	145988132,145998073,146048950,146098026,	145990522,145998315,146049125,146098684,	0	EPM2A	cmpl	cmpl	1,2,1,0,
1700	NM_032145	chr6	-	145798135	145814785	146162934	146169234	3	146160964,146167200,146177431,	146163138,146169250,146177614,	0	FBXO30	cmpl	cmpl	0,0,-1,
212	NM_001042683	chr6	-	145884807	145964097	146249519	146318151	30	146247636,146250848,146256043,146256978,146257713,146273276,146276306,146280959,146282176,146283995,146285114,146285491,146286471,146287567,146289032,146290017,146295885,146297735,146298106,146303551,146304451,146305971,146308209,146309061,146310321,146311100,146313092,146315177,146317518,146326559,	146249616,146250929,146256222,146257065,146257806,146273465,146276378,146281061,146282320,146284221,146285177,146285650,146286614,146287675,146289125,146290106,146296034,146297992,146298270,146303630,146304703,146306631,146308466,146309170,146310472,146311179,146313311,146315307,146318183,146326926,	0	SHPRH	cmpl	cmpl	2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,2,0,1,0,0,0,1,0,2,1,1,0,0,-1,
212	NM_173082	chr6	-	145884807	145964097	146249256	146318151	30	146247636,146250848,146256043,146256978,146257713,146273276,146276306,146280959,146282176,146283995,146285114,146285491,146286471,146287567,146289032,146290017,146295885,146297735,146298106,146303551,146304451,146305971,146308209,146309061,146310321,146311100,146313092,146315177,146317518,146326559,	146249269,146250929,146256222,146257065,146257806,146273465,146276378,146281061,146282320,146284221,146285177,146285650,146286614,146287675,146289125,146290106,146296034,146297992,146298270,146303630,146304703,146306631,146308466,146309170,146310472,146311179,146313311,146315307,146318183,146326926,	0	SHPRH	cmpl	cmpl	2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,2,0,1,0,0,0,1,0,2,1,1,0,0,-1,
212	NM_000838	chr6	+	146027645	146437595	146392346	146797625	9	146390474,146392023,146522176,146667439,146715078,146720354,146749718,146761597,146796700,	146390621,146393046,146522426,146667675,146715325,146720523,146749845,146762528,146800424,	0	GRM1	cmpl	cmpl	-1,0,1,2,1,2,0,1,2,
212	NM_001114329	chr6	+	146027645	146437595	146392346	146789448	10	146390474,146392023,146522176,146667439,146715078,146720354,146749718,146761597,146789387,146796700,	146390621,146393046,146522426,146667675,146715325,146720523,146749845,146762528,146789472,146800424,	0	GRM1	cmpl	cmpl	-1,0,1,2,1,2,0,1,2,-1,
1705	NM_006834	chr6	+	146543691	146554950	146906700	146917434	3	146906520,146912292,146917284,	146906950,146912570,146917779,	0	RAB32	cmpl	cmpl	0,1,0,
1707	NR_003954	chr6	-	146801668	146803824	147166653	147166653	1	147164497,	147166653,	0	LOC729176	unk	unk	-1,
213	NM_024694	chr6	+	146598999	146815461	146961869	147178046	36	146961828,146998203,147007601,147016963,147019599,147027029,147029644,147035048,147039141,147048562,147053944,147055653,147063769,147078210,147079711,147080364,147084231,147087014,147088911,147091402,147095948,147096721,147099326,147103287,147103946,147108750,147115358,147126729,147131848,147144848,147147446,147148438,147151217,147164011,147164656,147177860,	146961943,146998366,147007694,147017035,147019809,147027169,147029731,147035296,147039270,147048657,147054119,147055744,147063899,147078244,147079898,147080428,147084334,147087156,147089026,147091570,147096084,147096859,147099420,147103422,147104100,147108938,147115543,147126929,147131960,147145021,147147623,147148541,147151439,147164108,147164840,147178290,	0	C6orf103	cmpl	cmpl	0,2,0,0,0,0,2,2,1,1,0,1,2,0,1,2,0,1,2,0,0,1,1,2,2,0,2,1,0,1,0,0,1,1,2,0,
213	NM_001127715	chr6	+	147204371	147387571	147567361	147747584	28	147567200,147568799,147598078,147601998,147623443,147625118,147629912,147640909,147653922,147672912,147674283,147676712,147677092,147677424,147678343,147679057,147687787,147689953,147696985,147702007,147702165,147716151,147721912,147726163,147726829,147736559,147745606,147747542,	147567511,147568897,147598160,147602099,147623578,147625182,147629996,147641033,147654001,147673067,147674356,147676860,147677160,147677465,147678564,147679236,147687913,147690105,147697051,147702067,147702213,147716202,147722152,147726533,147726995,147736671,147745827,147750400,	0	STXBP5	cmpl	cmpl	0,0,2,0,2,2,0,0,1,2,1,2,0,2,1,0,2,2,1,1,1,1,1,1,2,0,1,0,
213	NM_139244	chr6	+	147204371	147387571	147567361	147747584	26	147567200,147568799,147598078,147601998,147623443,147625118,147629912,147640909,147653922,147672912,147674283,147676712,147677092,147677424,147678343,147679057,147687787,147689953,147696985,147716151,147721912,147726163,147726829,147736559,147745606,147747542,	147567511,147568897,147598160,147602099,147623578,147625182,147629996,147641033,147654001,147673067,147674356,147676860,147677160,147677465,147678564,147679236,147687913,147690105,147697051,147716202,147722152,147726533,147726995,147736671,147745827,147750400,	0	STXBP5	cmpl	cmpl	0,0,2,0,2,2,0,0,1,2,1,2,0,2,1,0,2,2,1,1,1,1,2,0,1,0,
1713	NM_001030060	chr6	+	147508926	147570021	147871757	147927285	2	147871755,147927222,	147872216,147932850,	0	SAMD5	cmpl	cmpl	0,0,
26	NM_015278	chr6	+	148342592	148552048	148705896	148911387	20	148705421,148752962,148803012,148803186,148831373,148834245,148836938,148850442,148877152,148882375,148888119,148890281,148894354,148895625,148896599,148897579,148903271,148906508,148908843,148911123,	148706052,148753091,148803063,148803236,148831414,148834332,148837051,148850544,148877285,148882722,148888194,148890425,148894490,148895795,148896809,148897730,148903385,148907647,148908975,148914877,	0	SASH1	cmpl	cmpl	0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,
215	NM_005715	chr6	+	148747134	149076990	149110259	149436945	8	149109963,149249814,149304107,149316700,149327238,149381967,149384152,149436661,	149110506,149249858,149304263,149316780,149327392,149382065,149384310,149439819,	0	UST	cmpl	cmpl	0,1,0,0,2,0,2,1,
1727	NM_001002255	chr6	+	149400358	149401046	149763220	149763508	1	149763187,	149763875,	0	SUMO4	cmpl	cmpl	0,
215	NM_015093	chr6	+	149317926	149411613	149732826	149772548	7	149680755,149732737,149740846,149760432,149760797,149761932,149772405,	149680844,149732928,149742347,149760593,149760891,149762013,149774442,	0	MAP3K7IP2	cmpl	cmpl	-1,0,0,1,0,1,1,
215	NM_207360	chr6	-	149449741	149484894	149813836	149837372	7	149812570,149814197,149815444,149819494,149824659,149837067,149847641,	149813904,149814308,149815551,149819729,149824799,149837442,149847723,	0	ZC3H12D	cmpl	cmpl	1,1,2,1,2,0,-1,
1728	NM_139126	chr6	-	149504494	149546035	149868281	149908834	13	149867323,149874983,149880182,149883888,149887971,149889480,149896286,149897506,149898424,149903770,149904195,149904347,149908764,	149868533,149875131,149880279,149884000,149888038,149889605,149896403,149897603,149898567,149903888,149904260,149904415,149908864,	0	PPIL4	cmpl	cmpl	0,2,1,0,2,0,0,2,0,2,0,1,0,
26	NM_138785	chr6	+	149566391	149590931	149929243	149953667	8	149929220,149935113,149935335,149941650,149942662,149943421,149945268,149953555,	149929363,149935173,149935432,149941802,149942819,149943552,149945432,149953760,	0	C6orf72	cmpl	cmpl	0,0,0,1,0,1,0,2,
1729	NM_007044	chr6	-	149595035	149638592	149957864	150001376	10	149957864,149959891,149960335,149961052,149964422,149966096,149967489,149985931,149995587,150001214,	149958063,149960018,149960470,149961179,149964581,149966202,149967611,149986112,149995745,150001421,	0	KATNA1	cmpl	cmpl	2,1,1,0,0,2,0,2,0,0,
216	NM_004690	chr6	-	149660914	149718256	150024557	150064955	8	150023743,150039088,150039383,150042703,150045907,150057902,150064607,150080677,	150025067,150039195,150039566,150043286,150047421,150058050,150065095,150081085,	0	LATS1	cmpl	cmpl	0,1,1,0,1,0,0,-1,
1730	NM_198887	chr6	-	149724320	149746552	150089797	150109324	8	150087149,150094441,150099299,150101471,150105218,150106466,150108768,150109204,	150090027,150094564,150099451,150101607,150105399,150106544,150108891,150109381,	0	NUP43	cmpl	cmpl	1,1,2,1,0,0,0,0,
1730	NM_005389	chr6	+	149749828	149811420	150112730	150165208	8	150112657,150133990,150135966,150152782,150156377,150159243,150165028,150173444,	150112785,150134095,150135998,150152887,150156498,150159329,150165245,150174249,	0	PCMT1	cmpl	cmpl	0,1,1,0,0,1,0,-1,
216	NM_032832	chr6	-	149818795	149864344	150183377	150226849	7	150181624,150189092,150198913,150200166,150205811,150215831,150226236,	150183532,150189188,150199126,150200292,150205953,150215989,150227173,	0	LRP11	cmpl	cmpl	1,1,1,1,0,1,0,
1731	NM_139165	chr6	-	149888464	149890961	150251326	150253730	4	150251293,150252176,150252713,150253645,	150251496,150252452,150252974,150253790,	0	RAET1E	cmpl	cmpl	1,1,1,0,
1731	NM_001001788	chr6	-	149916877	149923078	150279740	150285839	5	150279706,150281002,150281871,150282381,150285754,	150279903,150281213,150282153,150282645,150285907,	0	RAET1G	cmpl	cmpl	2,1,1,1,0,
1731	NM_025217	chr6	+	149941999	149949232	150304901	150310258	5	150304828,150308137,150309200,150310148,150311551,	150304986,150308401,150309482,150310280,150312061,	0	ULBP2	cmpl	cmpl	0,1,1,1,-1,
1731	NM_025218	chr6	+	149964006	149973710	150326878	150332954	5	150326835,150331435,150331913,150332844,150334197,	150326963,150331699,150332189,150332976,150336539,	0	ULBP1	cmpl	cmpl	0,1,1,1,-1,
1732	NR_024045	chr6	-	149998018	150005144	150367973	150367973	4	150360847,150362894,150363681,150367901,	150361713,150363023,150364497,150367973,	0	RAET1K	unk	unk	-1,-1,-1,-1,
1732	NM_130900	chr6	-	150020129	150025532	150382958	150388300	4	150382958,150383733,150384808,150388215,	150383068,150384015,150385072,150388361,	0	RAET1L	cmpl	cmpl	1,1,1,0,
1732	NM_024518	chr6	-	150064606	150069066	150427435	150431895	4	150427435,150428226,150428727,150431807,	150427542,150428502,150428991,150431895,	0	ULBP3	cmpl	cmpl	1,1,1,0,
216	NM_030949	chr6	+	150143051	150250392	150506021	150611649	4	150505880,150577572,150579652,150611574,	150506327,150577656,150579685,150613221,	0	PPP1R14C	cmpl	cmpl	0,0,0,0,
216	NM_203395	chr6	+	150368891	150404628	150731860	150761066	5	150731720,150752180,150755173,150756927,150760883,	150732038,150752372,150755333,150757084,150767457,	0	IYD	cmpl	cmpl	0,1,1,2,0,
3	NM_001029884	chr6	+	150599862	150843663	151096510	151203725	17	150962691,151013556,151096412,151131466,151149218,151158684,151163547,151167438,151171933,151172209,151172476,151181011,151182507,151184023,151186482,151193410,151202661,	150962846,151013615,151096921,151131567,151149288,151158731,151163698,151167570,151172116,151172305,151172563,151181045,151182603,151184062,151186505,151195034,151206492,	0	PLEKHG1	cmpl	cmpl	-1,-1,0,0,2,0,2,0,0,0,0,0,1,1,1,0,1,
217	NM_015440	chr6	+	150865554	151101887	151228651	151455385	28	151228383,151238918,151240462,151240601,151245590,151248462,151250673,151268478,151281405,151285033,151288950,151299632,151301527,151307314,151308295,151311859,151318823,151323103,151327797,151334775,151372647,151376607,151377708,151378344,151397321,151399793,151455295,151464354,	151228878,151239003,151240513,151240655,151245715,151248563,151250810,151268590,151281497,151285131,151289124,151299769,151301574,151307422,151308370,151311962,151318900,151323244,151327866,151334887,151372787,151376649,151377809,151378522,151397429,151399946,151455416,151464716,	0	MTHFD1L	cmpl	cmpl	0,2,0,0,0,2,1,0,1,0,2,2,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,-1,
1742	NM_144497	chr6	+	151325530	151358557	151688688	151716568	3	151688358,151711538,151718554,	151688713,151716580,151721385,	0	AKAP12	cmpl	cmpl	0,1,-1,
217	NM_005100	chr6	+	151239998	151358557	151603390	151716568	5	151602826,151603211,151668574,151711538,151718554,	151602887,151603552,151668731,151716580,151721385,	0	AKAP12	cmpl	cmpl	-1,0,0,1,-1,
